IDX,X,Y,TYPE,SPEED,DIRTYPE,DIRECTION
1500000738,39.0117480,45.0343730,1,0,0,0
1500000739,38.9738240,45.0345150,1,0,0,0
1500000740,37.4819800,45.0346500,1,0,0,0
1500000741,38.9740010,45.0350210,1,0,0,0
1500000742,39.1287860,45.0351840,1,0,0,0
1500000743,38.0135320,45.0356540,1,0,0,0
1500000744,38.9742520,45.0357950,3,0,0,0
1500000745,38.9748530,45.0362130,3,0,0,0
1500000746,39.0440760,45.0365040,1,0,0,0
1500000747,38.9745200,45.0370120,3,0,0,0
1500000748,38.9749100,45.0370700,3,0,0,0
1500000749,38.9752810,45.0372210,3,0,0,0
1500000750,38.9943190,45.0372210,3,0,0,0
1500000751,39.1037210,45.0372410,1,0,0,0
1500000752,38.9634910,45.0372610,1,0,0,0
1500000753,38.9639410,45.0373410,1,0,0,0
1500000754,38.9944230,45.0373850,3,0,0,0
1500000755,38.9932140,45.0373960,3,0,0,0
1500000756,37.3401310,45.0374210,1,0,0,0
1500000757,38.9932910,45.0375660,3,0,0,0
1500000758,39.1041110,45.0377610,1,0,0,0
1500000759,39.0876630,45.0378000,1,0,0,0
1500000760,38.9147520,45.0379580,1,0,0,0
1500000761,38.9113680,45.0380400,1,0,0,0
1500000762,39.0874170,45.0380930,1,0,0,0
1500000763,38.9551100,45.0381820,1,0,0,0
1500000764,41.2273800,45.0382900,1,0,0,0
1500000765,38.9143670,45.0383420,1,0,0,0
1500000766,38.9413250,45.0384680,1,0,0,0
1500000767,38.9140290,45.0386040,1,0,0,0
1500000768,38.9751270,45.0386320,1,0,0,0
1500000769,38.9843850,45.0387000,3,0,0,0
1500000770,38.9848840,45.0387270,3,0,0,0
1500000771,38.9757810,45.0388120,1,0,0,0
1500000772,39.1084110,45.0389070,1,0,0,0
1500000773,38.9841760,45.0390180,3,0,0,0
1500000774,38.9844710,45.0390500,3,0,0,0
1500000775,38.9710680,45.0395050,1,0,0,0
1500000776,38.9556960,45.0396920,3,0,0,0
1500000777,38.9763300,45.0397670,3,0,0,0
1500000778,38.9561820,45.0399180,3,0,0,0
1500000779,38.9762950,45.0399420,3,0,0,0
1500000780,38.9554280,45.0399810,3,0,0,0
1500000781,38.9755280,45.0400170,3,0,0,0
1500000782,38.9761480,45.0400450,3,0,0,0
1500000783,38.9551270,45.0400800,3,0,0,0
1500000784,38.9765290,45.0402720,3,0,0,0
1500000785,38.9554010,45.0402760,3,0,0,0
1500000786,38.9761600,45.0402840,3,0,0,0
1500000787,38.9558410,45.0402930,3,0,0,0
1500000788,38.9757610,45.0403960,3,0,0,0
1500000789,38.9753430,45.0404390,3,0,0,0
1500000790,38.9556990,45.0406120,1,0,0,0
1500000791,38.9277200,45.0410900,1,0,0,0
1500000792,38.9275700,45.0411000,1,0,0,0
1500000793,38.9648450,45.0416530,1,0,0,0
1500000794,38.9446910,45.0417410,1,0,0,0
1500000795,38.9654280,45.0418570,1,0,0,0
1500000796,41.1077000,45.0419400,1,0,0,0
1500000797,38.9447910,45.0419910,1,0,0,0
1500000798,38.9771640,45.0420530,1,0,0,0
1500000799,38.9763590,45.0422570,1,0,0,0
1500000800,38.9566930,45.0428030,3,0,0,0
1500000801,38.9570770,45.0430260,3,0,0,0
1500000802,39.1067360,45.0431290,1,0,0,0
1500000803,38.9564760,45.0431300,3,0,0,0
1500000804,38.9564860,45.0433080,3,0,0,0
1500000805,38.9568460,45.0433760,3,0,0,0
1500000806,38.9569400,45.0436950,3,0,0,0
1500000807,39.0192960,45.0457520,1,0,0,0
1500000808,38.9755420,45.0459990,1,0,0,0
1500000809,38.9777350,45.0461270,1,0,0,0
1500000810,39.0263180,45.0461460,1,0,0,0
1500000811,41.1029500,45.0463700,1,0,0,0
1500000812,38.9779410,45.0465750,1,0,0,0
1500000813,38.9787670,45.0466110,1,0,0,0
1500000814,41.1026800,45.0468200,1,0,0,0
1500000815,38.9578570,45.0476450,1,0,0,0
1500000816,38.9582460,45.0476510,1,0,0,0
1500000817,38.9579080,45.0478060,1,0,0,0
1500000818,38.9582620,45.0478770,1,0,0,0
1500000819,38.9581180,45.0483770,1,0,0,0
1500000820,38.9585270,45.0485800,3,0,0,0
1500000821,38.9584360,45.0491530,3,0,0,0
1500000822,38.9588350,45.0491680,3,0,0,0
1500000823,38.9583820,45.0493520,3,0,0,0
1500000824,38.9587070,45.0493860,3,0,0,0
1500000825,38.9585460,45.0495370,3,0,0,0
1500000826,38.9651400,45.0498400,1,0,0,0
1500000827,38.9651800,45.0499900,1,0,0,0
1500000828,38.9801040,45.0503900,1,0,0,0
1500000829,38.9800640,45.0504750,1,0,0,0
1500000830,41.0990700,45.0508800,1,0,0,0
1500000831,38.9477870,45.0509850,1,0,0,0
1500000832,38.9527580,45.0517470,1,0,0,0
1500000833,39.0260800,45.0517600,1,0,0,0
1500000834,38.9520020,45.0519720,1,0,0,0
1500000835,38.9463740,45.0527860,1,0,0,0
1500000836,38.9461480,45.0527990,1,0,0,0
1500000837,38.9439430,45.0531080,1,0,0,0
1500000838,38.9444270,45.0531810,1,0,0,0
1500000839,38.9817050,45.0533620,3,0,0,0
1500000840,38.9823630,45.0535490,3,0,0,0
1500000841,38.9819080,45.0536380,3,0,0,0
1500000842,38.9810050,45.0537120,3,0,0,0
1500000843,38.9816510,45.0538890,3,0,0,0
1500000844,38.9819310,45.0539090,3,0,0,0
1500000845,39.0038650,45.0550710,1,0,0,0
1500000846,39.0085470,45.0552860,1,0,0,0
1500000847,38.9858220,45.0554770,1,0,0,0
1500000848,39.0098140,45.0555340,1,0,0,0
1500000849,39.0142090,45.0555550,1,0,0,0
1500000850,37.1407900,45.0555800,1,0,0,0
1500000851,39.0351340,45.0555980,3,0,0,0
1500000852,39.1418810,45.0558130,1,0,0,0
1500000853,39.0345820,45.0558370,3,0,0,0
1500000854,38.8968080,45.0562840,1,0,0,0
1500000855,38.8955360,45.0565820,1,0,0,0
1500000856,38.9829610,45.0567090,1,0,0,0
1500000857,39.1317910,45.0567710,1,0,0,0
1500000858,39.0226840,45.0567860,1,0,0,0
1500000859,39.1316510,45.0568310,1,0,0,0
1500000860,37.8247300,45.0574900,1,0,0,0
1500000861,38.9276310,45.0580160,1,0,0,0
1500000862,38.9279060,45.0580540,1,0,0,0
1500000863,39.1557000,45.0591700,1,0,0,0
1500000864,38.9520010,45.0592870,1,0,0,0
1500000865,37.4670000,45.0593400,1,0,0,0
1500000866,38.9510020,45.0593670,1,0,0,0
1500000867,38.9464140,45.0593930,3,0,0,0
1500000868,38.9469730,45.0595330,3,0,0,0
1500000869,38.9462270,45.0595360,3,0,0,0
1500000870,37.5493810,45.0596410,1,0,0,0
1500000871,37.8160600,45.0599600,1,0,0,0
1500000872,38.9614330,45.0602840,3,0,0,0
1500000873,38.9612610,45.0607460,3,0,0,0
1500000874,38.9614310,45.0609030,3,0,0,0
1500000875,37.8124900,45.0610000,1,0,0,0
1500000876,38.9855590,45.0610490,3,0,0,0
1500000877,38.9769270,45.0611880,1,0,0,0
1500000878,38.9854810,45.0614060,3,0,0,0
1500000879,38.9859850,45.0615630,3,0,0,0
1500000880,38.9855260,45.0619830,3,0,0,0
1500000881,39.2985800,45.0622100,1,0,0,0
1500000882,38.7480800,45.0625300,1,0,0,0
1500000883,38.9186480,45.0630950,3,0,0,0
1500000884,39.2994310,45.0633290,1,0,0,0
1500000885,39.2994310,45.0633410,1,0,0,0
1500000886,38.9185620,45.0633920,3,0,0,0
1500000887,39.2996570,45.0641850,1,0,0,0
1500000888,39.0249880,45.0654740,1,0,0,0
1500000889,39.0247270,45.0656540,1,0,0,0
1500000890,41.0837910,45.0673610,1,0,0,0
1500000891,39.0245610,45.0683410,1,0,0,0
1500000892,39.0248310,45.0683610,1,0,0,0
1500000893,40.4857100,45.0685800,1,0,0,0
1500000894,38.9066280,45.0698170,1,0,0,0
1500000895,38.9041410,45.0713020,1,0,0,0
1500000896,39.0005640,45.0720236,3,0,0,0
1500000897,39.0009600,45.0721520,3,0,0,0
1500000898,39.0005200,45.0722570,3,0,0,0
1500000899,38.9867730,45.0724450,1,0,0,0
1500000900,38.9871270,45.0726100,1,0,0,0
1500000901,39.0010250,45.0726350,3,0,0,0
1500000902,38.9018210,45.0729580,1,0,0,0
1500000903,38.0547580,45.0758900,1,0,0,0
1500000904,40.4506700,45.0770500,1,0,0,0
1500000905,37.7618800,45.0775200,1,0,0,0
1500000906,41.0725300,45.0783500,1,0,0,0
1500000907,38.4749800,45.0800100,1,0,0,0
1500000908,41.0837000,45.0808300,1,0,0,0
1500000909,39.0344170,45.0827110,1,0,0,0
1500000910,41.0675700,45.0827800,1,0,0,0
1500000911,38.6951300,45.0829600,1,0,0,0
1500000912,38.6958700,45.0830100,1,0,0,0
1500000913,40.4365000,45.0841400,1,0,0,0
1500000914,38.6868200,45.0850400,1,0,0,0
1500000915,38.6877500,45.0850400,1,0,0,0
1500000916,38.4496900,45.0855200,1,0,0,0
1500000917,39.0395300,45.0884920,1,0,0,0
1500000918,37.7146100,45.0903000,1,0,0,0
1500000919,38.4905510,45.0906920,1,0,0,0
1500000920,37.3162750,45.0921910,1,0,0,0
1500000921,39.2855100,45.0932500,1,0,0,0
1500000922,41.0559280,45.0936070,3,0,0,0
1500000923,41.0557650,45.0940060,3,0,0,0
1500000924,41.0549910,45.0945210,3,0,0,0
1500000925,39.1349210,45.0950310,1,0,0,0
1500000926,39.1346310,45.0951410,1,0,0,0
1500000927,37.6944900,45.0958600,1,0,0,0
1500000928,39.0727660,45.0963570,1,0,0,0
1500000929,39.0725880,45.0964700,1,0,0,0
1500000930,40.3458510,45.0985110,1,0,0,0
1500000931,40.3464110,45.0985110,1,0,0,0
1500000932,40.9489900,45.0987810,1,0,0,0
1500000933,39.0188510,45.0989510,1,0,0,0
1500000934,40.9473550,45.0998990,1,0,0,0
1500000935,38.9971510,45.1014410,1,0,0,0
1500000936,38.9816040,45.1018980,3,0,0,0
1500000937,38.9820860,45.1023310,3,0,0,0
1500000938,39.9096000,45.1023600,1,0,0,0
1500000939,39.9096600,45.1025200,1,0,0,0
1500000940,38.6363500,45.1036500,1,0,0,0
1500000941,38.6508800,45.1037800,1,0,0,0
1500000942,41.0198600,45.1047600,1,0,0,0
1500000943,38.9947270,45.1074610,1,0,0,0
1500000944,38.9944910,45.1075220,1,0,0,0
1500000945,39.1476110,45.1085410,1,0,0,0
1500000946,37.6355500,45.1090000,1,0,0,0
1500000947,37.6586010,45.1097310,1,0,0,0
1500000948,37.6399400,45.1101200,1,0,0,0
1500000949,39.0121610,45.1105730,3,0,0,0
1500000950,39.0123760,45.1108050,3,0,0,0
1500000951,39.1193720,45.1114650,1,0,0,0
1500000952,39.1194560,45.1114980,1,0,0,0
1500000953,37.6347060,45.1118840,1,0,0,0
1500000954,37.6381870,45.1120220,1,0,0,0
1500000955,39.3889010,45.1122400,1,0,0,0
1500000956,39.3889010,45.1122410,1,0,0,0
1500000957,37.6404870,45.1122690,1,0,0,0
1500000958,40.2627700,45.1139800,1,0,0,0
1500000959,40.9759700,45.1152800,1,0,0,0
1500000960,41.0343710,45.1152810,1,0,0,0
1500000961,40.7540900,45.1158300,1,0,0,0
1500000962,37.4225910,45.1184110,1,0,0,0
1500000963,37.4290210,45.1184130,1,0,0,0
1500000964,37.4621100,45.1186900,1,0,0,0
1500000965,39.0116020,45.1196390,3,0,0,0
1500000966,39.0115590,45.1198310,3,0,0,0
1500000967,39.0115430,45.1201170,3,0,0,0
1500000968,39.0081170,45.1203330,1,0,0,0
1500000969,39.0082100,45.1204500,1,0,0,0
1500000970,37.6190350,45.1215190,1,0,0,0
1500000971,37.6190460,45.1217820,1,0,0,0
1500000972,38.9862990,45.1227800,1,0,0,0
1500000973,38.9863250,45.1228360,1,0,0,0
1500000974,38.9868400,45.1230730,1,0,0,0
1500000975,37.5013400,45.1231000,1,0,0,0
1500000976,37.3515500,45.1237800,1,0,0,0
1500000977,40.2667200,45.1241900,1,0,0,0
1500000978,39.8336500,45.1248800,1,0,0,0
1500000979,37.3338970,45.1261370,1,0,0,0
1500000980,40.1440200,45.1280300,1,0,0,0
1500000981,39.1762710,45.1282710,1,0,0,0
1500000982,38.9065100,45.1293400,1,0,0,0
1500000983,37.6244900,45.1298270,1,0,0,0
1500000984,41.0246510,45.1316670,1,0,0,0
1500000985,39.4128510,45.1326910,1,0,0,0
1500000986,39.4217700,45.1388700,1,0,0,0
1500000987,39.1911180,45.1389870,1,0,0,0
1500000988,39.4220100,45.1391800,1,0,0,0
1500000989,39.2149910,45.1420790,1,0,0,0
1500000990,39.1976210,45.1420910,1,0,0,0
1500000991,39.3636500,45.1421700,1,0,0,0
1500000992,39.2875600,45.1435100,1,0,0,0
1500000993,41.0701900,45.1471400,1,0,0,0
1500000994,36.8030700,45.1485200,1,0,0,0
1500000995,39.7641100,45.1488900,1,0,0,0
1500000996,39.7624410,45.1492610,1,0,0,0
1500000997,38.9992610,45.1494710,1,0,0,0
1500000998,39.0039900,45.1529260,3,0,0,0
1500000999,39.0032370,45.1530130,3,0,0,0
1500001000,38.2158600,45.1545300,1,0,0,0
1500001001,38.9993450,45.1564710,1,0,0,0
1500001002,41.0595900,45.1568600,1,0,0,0
1500001003,40.8923060,45.1572710,1,0,0,0
1500001004,39.0747300,45.1580800,1,0,0,0
1500001005,39.0178540,45.1586310,1,0,0,0
1500001006,39.2236610,45.1608510,1,0,0,0
1500001007,39.4698100,45.1653370,1,0,0,0
1500001008,39.4702100,45.1657200,1,0,0,0
1500001009,36.7816100,45.1659300,1,0,0,0
1500001010,39.0985920,45.1727930,1,0,0,0
1500001011,39.0994500,45.1734880,1,0,0,0
1500001012,39.1097700,45.1798100,1,0,0,0
1500001013,39.4981660,45.1807800,1,0,0,0
1500001014,39.2601900,45.1816300,1,0,0,0
1500001015,38.5630500,45.1830900,1,0,0,0
1500001016,38.5613900,45.1841400,1,0,0,0
1500001017,36.6892000,45.1864600,1,0,0,0
1500001018,37.6583300,45.1874500,1,0,0,0
1500001019,39.2396200,45.1876700,1,0,0,0
1500001020,39.7188500,45.1881000,1,0,0,0
1500001021,39.5169910,45.1911710,1,0,0,0
1500001022,39.5204410,45.1930860,1,0,0,0
1500001023,37.0113010,45.1939510,1,0,0,0
1500001024,39.2399020,45.1992760,1,0,0,0
1500001025,36.9982200,45.2005500,1,0,0,0
1500001026,38.5790910,45.2013110,1,0,0,0
1500001027,36.7281510,45.2054910,1,0,0,0
1500001028,39.6812300,45.2076300,1,0,0,0
1500001029,39.6756000,45.2099800,1,0,0,0
1500001030,38.9991600,45.2107900,1,0,0,0
1500001031,39.2309430,45.2122610,1,0,0,0
1500001032,39.2443600,45.2140400,1,0,0,0
1500001033,39.6618600,45.2162200,1,0,0,0
1500001034,41.0604300,45.2165800,1,0,0,0
1500001035,36.7440010,45.2183910,1,0,0,0
1500001036,39.2235080,45.2186510,1,0,0,0
1500001037,39.5886410,45.2186710,1,0,0,0
1500001038,40.7914000,45.2197200,1,0,0,0
1500001039,39.2261740,45.2204600,1,0,0,0
1500001040,39.2256000,45.2211270,1,0,0,0
1500001041,37.9240500,45.2229600,1,0,0,0
1500001042,37.1593530,45.2243940,1,0,0,0
1500001043,39.7209810,45.2273930,1,0,0,0
1500001044,39.7209970,45.2278460,1,0,0,0
1500001045,39.7146800,45.2282400,1,0,0,0
1500001046,38.9989900,45.2284500,1,0,0,0
1500001047,37.2902900,45.2289300,1,0,0,0
1500001048,39.1855930,45.2315560,1,0,0,0
1500001049,38.2926990,45.2316990,1,0,0,0
1500001050,38.9988110,45.2319210,1,0,0,0
1500001051,38.1291710,45.2320610,1,0,0,0
1500001052,38.9985110,45.2322310,1,0,0,0
1500001053,39.1351100,45.2325600,1,0,0,0
1500001054,38.9547200,45.2333400,1,0,0,0
1500001055,38.9607040,45.2344960,1,0,0,0
1500001056,39.2103390,45.2357110,1,0,0,0
1500001057,39.2105110,45.2357710,1,0,0,0
1500001058,39.9149910,45.2376410,1,0,0,0
1500001059,38.1765300,45.2382500,1,0,0,0
1500001060,39.0264110,45.2384310,1,0,0,0
1500001061,38.9788670,45.2384940,1,0,0,0
1500001062,39.2086270,45.2390290,1,0,0,0
1500001063,38.9990860,45.2395810,1,0,0,0
1500001064,38.9992010,45.2398610,1,0,0,0
1500001065,37.5065000,45.2409200,1,0,0,0
1500001066,39.2123000,45.2420300,1,0,0,0
1500001067,37.4249010,45.2428310,1,0,0,0
1500001068,38.9426800,45.2436400,1,0,0,0
1500001069,39.7192200,45.2438700,1,0,0,0
1500001070,39.7203620,45.2439240,1,0,0,0
1500001071,39.7193550,45.2440730,1,0,0,0
1500001072,39.7200600,45.2441400,1,0,0,0
1500001073,38.9976710,45.2449110,1,0,0,0
1500001074,38.9973110,45.2450910,1,0,0,0
1500001075,39.0717610,45.2452910,1,0,0,0
1500001076,39.2156300,45.2456600,1,0,0,0
1500001077,38.9749700,45.2474700,1,0,0,0
1500001078,39.2182210,45.2475510,1,0,0,0
1500001079,38.1051410,45.2492510,1,0,0,0
1500001080,38.9951110,45.2498610,1,0,0,0
1500001081,38.1435210,45.2499510,1,0,0,0
1500001082,38.9085400,45.2521700,1,0,0,0
1500001083,37.3570600,45.2521900,1,0,0,0
1500001084,38.9001900,45.2532200,1,0,0,0
1500001085,38.1222110,45.2537410,1,0,0,0
1500001086,37.4132510,45.2544510,1,0,0,0
1500001087,37.4638000,45.2550400,1,0,0,0
1500001088,38.9976700,45.2574800,1,0,0,0
1500001089,38.8850800,45.2577400,1,0,0,0
1500001090,37.3881870,45.2588590,1,0,0,0
1500001091,38.1022600,45.2598000,1,0,0,0
1500001092,39.2260100,45.2608300,1,0,0,0
1500001093,39.1930000,45.2613900,1,0,0,0
1500001094,36.9130610,45.2617810,1,0,0,0
1500001095,39.1731100,45.2633600,1,0,0,0
1500001096,39.7968300,45.2647300,1,0,0,0
1500001097,38.8556900,45.2667500,1,0,0,0
1500001098,36.9203310,45.2672810,1,0,0,0
1500001099,38.4647400,45.2676800,1,0,0,0
1500001100,38.8265200,45.2709200,1,0,0,0
1500001101,38.1561110,45.2709310,1,0,0,0
1500001102,38.8258800,45.2717300,1,0,0,0
1500001103,38.1206010,45.2730510,1,0,0,0
1500001104,38.4602200,45.2734000,1,0,0,0
1500001105,37.4007460,45.2740890,1,0,0,0
1500001106,37.4004530,45.2743860,1,0,0,0
1500001107,39.8236400,45.2747300,1,0,0,0
1500001108,38.8408550,45.2748680,1,0,0,0
1500001109,38.2119600,45.2773600,1,0,0,0
1500001110,37.3785000,45.2794700,1,0,0,0
1500001111,38.2968600,45.2810920,1,0,0,0
1500001112,38.3154930,45.2813330,1,0,0,0
1500001113,38.8364800,45.2814200,1,0,0,0
1500001114,36.9877310,45.2818510,1,0,0,0
1500001115,40.6859800,45.2821200,1,0,0,0
1500001116,39.1553100,45.2851000,1,0,0,0
1500001117,39.3007110,45.2851510,6,0,0,0
1500001118,39.1553000,45.2852200,1,0,0,0
1500001119,39.5567710,45.2884810,1,0,0,0
1500001120,38.8203620,45.2888250,1,0,0,0
1500001121,38.0778500,45.2903500,1,0,0,0
1500001122,39.2833010,45.2908710,1,0,0,0
1500001123,39.2830110,45.2908810,1,0,0,0
1500001124,40.9980600,45.2919000,1,0,0,0
1500001125,39.8716730,45.2919910,1,0,0,0
1500001126,37.0016580,45.2941770,1,0,0,0
1500001127,37.3549500,45.2945200,1,0,0,0
1500001128,39.1552510,45.2945310,1,0,0,0
1500001129,39.5082400,45.2947700,1,0,0,0
1500001130,40.9403700,45.2986400,1,0,0,0
1500001131,37.3350480,45.3004650,1,0,0,0
1500001132,39.8949900,45.3016200,1,0,0,0
1500001133,40.9490500,45.3037200,1,0,0,0
1500001134,39.9031600,45.3050700,1,0,0,0
1500001135,39.9034300,45.3053400,1,0,0,0
1500001136,38.1833350,45.3118740,1,0,0,0
1500001137,39.9212110,45.3135870,1,0,0,0
1500001138,37.3039910,45.3142530,1,0,0,0
1500001139,37.3003640,45.3154150,1,0,0,0
1500001140,37.9976900,45.3211100,1,0,0,0
1500001141,40.1944100,45.3257600,1,0,0,0
1500001142,39.0862200,45.3358300,1,0,0,0
1500001143,38.2017580,45.3388060,1,0,0,0
1500001144,39.0545500,45.3400500,1,0,0,0
1500001145,39.0824530,45.3406370,1,0,0,0
1500001146,39.0615300,45.3420110,1,0,0,0
1500001147,39.0726110,45.3455910,1,0,0,0
1500001148,40.6923700,45.3462600,1,0,0,0
1500001149,40.6922700,45.3463200,1,0,0,0
1500001150,40.7385700,45.3466300,1,0,0,0
1500001151,37.1194500,45.3475000,1,0,0,0
1500001152,39.9876310,45.3477510,1,0,0,0
1500001153,38.2245900,45.3539400,1,0,0,0
1500001154,40.1773810,45.3546410,1,0,0,0
1500001155,40.6875210,45.3565410,1,0,0,0
1500001156,39.7837130,45.3566400,1,0,0,0
1500001157,40.6838710,45.3575310,1,0,0,0
1500001158,40.0676500,45.3597710,1,0,0,0
1500001159,38.2346000,45.3618100,1,0,0,0
1500001160,40.6734410,45.3647510,1,0,0,0
1500001161,40.6887900,45.3648800,1,0,0,0
1500001162,40.6885500,45.3649200,1,0,0,0
1500001163,40.1673400,45.3651700,1,0,0,0
1500001164,40.7019100,45.3652700,1,0,0,0
1500001165,40.7018900,45.3653000,1,0,0,0
1500001166,40.6673200,45.3660400,1,0,0,0
1500001167,38.0211300,45.3664400,1,0,0,0
1500001168,40.2247110,45.3671110,1,0,0,0
1500001169,40.7133900,45.3693600,1,0,0,0
1500001170,38.2501100,45.3719600,1,0,0,0
1500001171,38.4397000,45.3734900,1,0,0,0
1500001172,39.7353600,45.3759600,1,0,0,0
1500001173,40.5263100,45.3802600,1,0,0,0
1500001174,40.5219300,45.3802700,1,0,0,0
1500001175,38.7613300,45.3805400,1,0,0,0
1500001176,40.5557800,45.3808700,1,0,0,0
1500001177,40.6506200,45.3810300,1,0,0,0
1500001178,40.5644300,45.3815200,1,0,0,0
1500001179,40.6119900,45.3871800,1,0,0,0
1500001180,40.6279500,45.3888700,1,0,0,0
1500001181,40.6299000,45.3894200,1,0,0,0
1500001182,40.6258800,45.3894500,1,0,0,0
1500001183,40.6075700,45.3993800,1,0,0,0
1500001184,40.6075900,45.3994000,1,0,0,0
1500001185,40.4039910,45.4057510,1,0,0,0
1500001186,40.4441700,45.4071100,1,0,0,0
1500001187,40.4422810,45.4114010,1,0,0,0
1500001188,40.4697710,45.4114010,1,0,0,0
1500001189,40.2934100,45.4138600,1,0,0,0
1500001190,37.9415000,45.4139500,1,0,0,0
1500001191,40.5508600,45.4185680,1,0,0,0
1500001192,40.5446510,45.4186650,1,0,0,0
1500001193,38.7410510,45.4201810,1,0,0,0
1500001194,40.4428510,45.4204610,1,0,0,0
1500001195,40.5927700,45.4210600,1,0,0,0
1500001196,40.5030000,45.4216500,1,0,0,0
1500001197,40.5498500,45.4257100,1,0,0,0
1500001198,40.5492810,45.4258310,1,0,0,0
1500001199,40.5463800,45.4286000,1,0,0,0
1500001200,38.2682100,45.4290600,1,0,0,0
1500001201,38.7349680,45.4299450,1,0,0,0
1500001202,40.5394690,45.4307760,1,0,0,0
1500001203,40.5397600,45.4308100,1,0,0,0
1500001204,40.5440200,45.4313500,1,0,0,0
1500001205,40.5533000,45.4319400,1,0,0,0
1500001206,40.5624300,45.4332800,1,0,0,0
1500001207,40.5702600,45.4341400,1,0,0,0
1500001208,40.5801820,45.4341480,1,0,0,0
1500001209,40.5808500,45.4342300,1,0,0,0
1500001210,40.6011000,45.4348700,1,0,0,0
1500001211,40.6583500,45.4362100,1,0,0,0
1500001212,40.6150920,45.4364430,1,0,0,0
1500001213,40.6429700,45.4364500,1,0,0,0
1500001214,40.5626110,45.4377910,1,0,0,0
1500001215,40.5625110,45.4378410,1,0,0,0
1500001216,40.5787400,45.4385900,1,0,0,0
1500001217,40.5788800,45.4386800,1,0,0,0
1500001218,40.6670000,45.4394400,1,0,0,0
1500001219,40.8466510,45.4423610,1,0,0,0
1500001220,38.7247150,45.4430710,1,0,0,0
1500001221,39.4558610,45.4459010,1,0,0,0
1500001222,40.5288510,45.4459510,1,0,0,0
1500001223,40.3647600,45.4472200,1,0,0,0
1500001224,40.4364610,45.4472610,1,0,0,0
1500001225,40.4374110,45.4474710,1,0,0,0
1500001226,40.5784600,45.4476600,1,0,0,0
1500001227,40.5784500,45.4476900,1,0,0,0
1500001228,38.6237420,45.4477820,1,0,0,0
1500001229,38.6265690,45.4487150,1,0,0,0
1500001230,38.7130150,45.4495730,1,0,0,0
1500001231,39.4442060,45.4503050,1,0,0,0
1500001232,40.5757900,45.4511800,1,0,0,0
1500001233,40.6890030,45.4518890,1,0,0,0
1500001234,40.1558810,45.4604110,1,0,0,0
1500001235,40.5372700,45.4605300,1,0,0,0
1500001236,38.6958470,45.4633360,1,0,0,0
1500001237,39.4578110,45.4634110,1,0,0,0
1500001238,38.6969450,45.4638280,1,0,0,0
1500001239,39.4744200,45.4649700,1,0,0,0
1500001240,39.4490580,45.4663030,1,0,0,0
1500001241,40.6800710,45.4663610,1,0,0,0
1500001242,40.6423610,45.4677910,1,0,0,0
1500001243,40.6408310,45.4679710,1,0,0,0
1500001244,40.6798210,45.4683010,1,0,0,0
1500001245,39.4349000,45.4691300,1,0,0,0
1500001246,40.5775900,45.4699280,1,0,0,0
1500001247,40.5908110,45.4699610,1,0,0,0
1500001248,40.5779710,45.4700590,1,0,0,0
1500001249,40.5772950,45.4700910,1,0,0,0
1500001250,39.4037000,45.4704100,1,0,0,0
1500001251,38.0074310,45.4721710,1,0,0,0
1500001252,40.5776400,45.4748600,1,0,0,0
1500001253,39.4582210,45.4775870,1,0,0,0
1500001254,38.6876500,45.4788200,1,0,0,0
1500001255,38.6905600,45.4821900,1,0,0,0
1500001256,38.6684800,45.4841700,1,0,0,0
1500001257,38.6650000,45.4862600,1,0,0,0
1500001258,38.6755200,45.4867700,1,0,0,0
1500001259,39.3664570,45.4984210,1,0,0,0
1500001260,38.9416810,45.5051710,1,0,0,0
1500001261,38.9420310,45.5058210,1,0,0,0
1500001262,39.3198500,45.5160900,1,0,0,0
1500001263,38.9417010,45.5228910,1,0,0,0
1500001264,38.9337900,45.5448100,1,0,0,0
1500001265,38.3336700,45.5452900,1,0,0,0
1500001266,38.9323700,45.5470900,1,0,0,0
1500001267,38.7795910,45.5484310,1,0,0,0
1500001268,39.6411630,45.5594600,1,0,0,0
1500001269,39.6610600,45.5668300,1,0,0,0
1500001270,39.6684800,45.5715000,1,0,0,0
1500001271,38.9206200,45.5737100,1,0,0,0
1500001272,38.9195200,45.5751200,1,0,0,0
1500001273,39.1768400,45.5788100,1,0,0,0
1500001274,39.6717200,45.5881500,1,0,0,0
1500001275,38.3718200,45.5917600,1,0,0,0
1500001276,38.9204600,45.5947700,1,0,0,0
1500001277,38.9199600,45.5948200,1,0,0,0
1500001278,38.9501500,45.6001800,1,0,0,0
1500001279,38.8390600,45.6032100,1,0,0,0
1500001280,38.9473300,45.6082500,1,0,0,0
1500001281,38.9858090,45.6090160,1,0,0,0
1500001282,38.9468400,45.6092500,1,0,0,0
1500001283,38.9417400,45.6163800,1,0,0,0
1500001284,38.9862300,45.6237200,1,0,0,0
1500001285,39.1250500,45.6290700,1,0,0,0
1500001286,38.8894510,45.6291810,1,0,0,0
1500001287,38.9734810,45.6368940,1,0,0,0
1500001288,38.9711690,45.6476950,1,0,0,0
1500001289,38.9709810,45.6477100,1,0,0,0
1500001290,40.7558100,45.6505400,1,0,0,0
1500001291,40.7549900,45.6522700,1,0,0,0
1500001292,38.9722800,45.6544100,1,0,0,0
1500001293,38.9755400,45.6759000,1,0,0,0
1500001294,39.6106200,45.6825500,1,0,0,0
1500001295,38.8366410,45.6904110,1,0,0,0
